Campionato;GiornoSettimana;GiornoMese;Mese;Casa;Trasferta;GoalCasa;GoalTrasferta
2023/24;Lun;13;Mag;Fiorentina;Monza;2;1
2023/24;Ven;17;Mag;Fiorentina;Napoli;2;2
2023/24;Sab;18;Mag;Lecce;Atalanta;0;2
2023/24;Sab;18;Mag;Torino;Milan;3;1
2023/24;Dom;19;Mag;Sassuolo;Cagliari;0;2
2023/24;Dom;19;Mag;Monza;Frosinone;0;1
2023/24;Dom;19;Mag;Udinese;Empoli;1;1
2023/24;Dom;19;Mag;Inter;Lazio;1;1
2023/24;Dom;19;Mag;Roma;Genoa;1;0
2023/24;Lun;20;Mag;Salernitana;Hellas Verona;1;2
2023/24;Lun;20;Mag;Bologna;Juventus;3;3
2023/24;Gio;23;Mag;Cagliari;Fiorentina;2;3
2023/24;Ven;24;Mag;Genoa;Bologna;2;0
2023/24;Sab;25;Mag;Juventus;Monza;2;0
2023/24;Sab;25;Mag;Milan;Salernitana;3;3
2023/24;Dom;26;Mag;Atalanta;Torino;3;0
2023/24;Dom;26;Mag;Napoli;Lecce;0;0
2023/24;Dom;26;Mag;Empoli;Roma;2;1
2023/24;Dom;26;Mag;Frosinone;Udinese;0;1
2023/24;Dom;26;Mag;Hellas Verona;Inter;2;2
2023/24;Dom;26;Mag;Lazio;Sassuolo;1;1
2023/24;Dom;2;Giu;Atalanta;Fiorentina;2;3
2024/25;Sab;17;Ago;Genoa;Inter;2;2
2024/25;Sab;17;Ago;Parma;Fiorentina;1;1
2024/25;Sab;17;Ago;Milan;Torino;2;2
2024/25;Sab;17;Ago;Empoli;Monza;0;0
2024/25;Dom;18;Ago;Bologna;Udinese;1;1
2024/25;Dom;18;Ago;Hellas Verona;Napoli;3;0
2024/25;Dom;18;Ago;Cagliari;Roma;0;0
2024/25;Dom;18;Ago;Lazio;Venezia;3;1
2024/25;Lun;19;Ago;Lecce;Atalanta;0;4
2024/25;Lun;19;Ago;Juventus;Como;3;0
2024/25;Sab;24;Ago;Parma;Milan;2;1
2024/25;Sab;24;Ago;Udinese;Lazio;2;1
2024/25;Sab;24;Ago;Inter;Lecce;2;0
2024/25;Sab;24;Ago;Monza;Genoa;0;1
2024/25;Dom;25;Ago;Fiorentina;Venezia;0;0
2024/25;Dom;25;Ago;Torino;Atalanta;2;1
2024/25;Dom;25;Ago;Roma;Empoli;1;2
2024/25;Dom;25;Ago;Napoli;Bologna;3;0
2024/25;Lun;26;Ago;Cagliari;Como;1;1
2024/25;Lun;26;Ago;Hellas Verona;Juventus;0;3
2024/25;Ven;30;Ago;Venezia;Torino;0;1
2024/25;Ven;30;Ago;Inter;Atalanta;4;0
2024/25;Sab;31;Ago;Bologna;Empoli;1;1
2024/25;Sab;31;Ago;Lecce;Cagliari;1;0
2024/25;Sab;31;Ago;Lazio;Milan;2;2
2024/25;Sab;31;Ago;Napoli;Parma;2;1
2024/25;Dom;1;Set;Fiorentina;Monza;2;2
2024/25;Dom;1;Set;Genoa;Hellas Verona;0;2
2024/25;Dom;1;Set;Juventus;Roma;0;0
2024/25;Dom;1;Set;Udinese;Como;1;0
2024/25;Sab;14;Set;Como;Bologna;2;2
2024/25;Sab;14;Set;Empoli;Juventus;0;0
2024/25;Sab;14;Set;Milan;Venezia;4;0
2024/25;Dom;15;Set;Genoa;Roma;1;1
2024/25;Dom;15;Set;Atalanta;Fiorentina;3;2
2024/25;Dom;15;Set;Torino;Lecce;0;0
2024/25;Dom;15;Set;Cagliari;Napoli;0;4
2024/25;Dom;15;Set;Monza;Inter;1;1
2024/25;Lun;16;Set;Parma;Udinese;2;3
2024/25;Lun;16;Set;Lazio;Hellas Verona;2;1
2024/25;Ven;20;Set;Cagliari;Empoli;0;2
2024/25;Ven;20;Set;Hellas Verona;Torino;2;3
2024/25;Sab;21;Set;Venezia;Genoa;2;0
2024/25;Sab;21;Set;Juventus;Napoli;0;0
2024/25;Sab;21;Set;Lecce;Parma;2;2
2024/25;Dom;22;Set;Fiorentina;Lazio;2;1
2024/25;Dom;22;Set;Monza;Bologna;1;2
2024/25;Dom;22;Set;Roma;Udinese;3;0
2024/25;Dom;22;Set;Inter;Milan;1;2
2024/25;Mar;24;Set;Atalanta;Como;2;3
2024/25;Ven;27;Set;Milan;Lecce;3;0
2024/25;Sab;28;Set;Udinese;Inter;2;3
2024/25;Sab;28;Set;Genoa;Juventus;0;3
2024/25;Sab;28;Set;Bologna;Atalanta;1;1
2024/25;Dom;29;Set;Torino;Lazio;2;3
2024/25;Dom;29;Set;Roma;Venezia;2;1
2024/25;Dom;29;Set;Como;Hellas Verona;3;2
2024/25;Dom;29;Set;Empoli;Fiorentina;0;0
2024/25;Dom;29;Set;Napoli;Monza;2;0
2024/25;Lun;30;Set;Parma;Cagliari;2;3
2024/25;Ven;4;Ott;Napoli;Como;3;1
2024/25;Ven;4;Ott;Hellas Verona;Venezia;2;1
2024/25;Sab;5;Ott;Udinese;Lecce;1;0
2024/25;Sab;5;Ott;Atalanta;Genoa;5;1
2024/25;Sab;5;Ott;Inter;Torino;3;2
2024/25;Dom;6;Ott;Juventus;Cagliari;1;1
2024/25;Dom;6;Ott;Bologna;Parma;0;0
2024/25;Dom;6;Ott;Lazio;Empoli;2;1
2024/25;Dom;6;Ott;Monza;Roma;1;1
2024/25;Dom;6;Ott;Fiorentina;Milan;2;1
2024/25;Sab;19;Ott;Como;Parma;1;1
2024/25;Sab;19;Ott;Genoa;Bologna;2;2
2024/25;Sab;19;Ott;Milan;Udinese;1;0
2024/25;Sab;19;Ott;Juventus;Lazio;1;0
2024/25;Dom;20;Ott;Empoli;Napoli;0;1
2024/25;Dom;20;Ott;Lecce;Fiorentina;0;6
2024/25;Dom;20;Ott;Venezia;Atalanta;0;2
2024/25;Dom;20;Ott;Cagliari;Torino;3;2
2024/25;Dom;20;Ott;Roma;Inter;0;1
2024/25;Lun;21;Ott;Hellas Verona;Monza;0;3
2024/25;Ven;25;Ott;Udinese;Cagliari;2;0
2024/25;Ven;25;Ott;Torino;Como;1;0
2024/25;Sab;26;Ott;Napoli;Lecce;1;0
2024/25;Sab;26;Ott;Bologna;Milan;2;1
2024/25;Sab;26;Ott;Atalanta;Hellas Verona;6;1
2024/25;Dom;27;Ott;Parma;Empoli;1;1
2024/25;Dom;27;Ott;Lazio;Genoa;3;0
2024/25;Dom;27;Ott;Monza;Venezia;2;2
2024/25;Dom;27;Ott;Inter;Juventus;4;4
2024/25;Dom;27;Ott;Fiorentina;Roma;5;1
2024/25;Mar;29;Ott;Cagliari;Bologna;0;2
2024/25;Mar;29;Ott;Lecce;Hellas Verona;1;0
2024/25;Mar;29;Ott;Milan;Napoli;0;2
2024/25;Mer;30;Ott;Empoli;Inter;0;3
2024/25;Mer;30;Ott;Venezia;Udinese;3;2
2024/25;Mer;30;Ott;Atalanta;Monza;2;0
2024/25;Mer;30;Ott;Juventus;Parma;2;2
2024/25;Gio;31;Ott;Genoa;Fiorentina;0;1
2024/25;Gio;31;Ott;Roma;Torino;1;0
2024/25;Gio;31;Ott;Como;Lazio;1;5
2024/25;Sab;2;Nov;Bologna;Lecce;1;0
2024/25;Sab;2;Nov;Udinese;Juventus;0;2
2024/25;Sab;2;Nov;Monza;Milan;0;1
2024/25;Dom;3;Nov;Napoli;Atalanta;0;3
2024/25;Dom;3;Nov;Torino;Fiorentina;0;1
2024/25;Dom;3;Nov;Hellas Verona;Roma;3;2
2024/25;Dom;3;Nov;Inter;Venezia;1;0
2024/25;Lun;4;Nov;Empoli;Como;1;0
2024/25;Lun;4;Nov;Parma;Genoa;0;1
2024/25;Lun;4;Nov;Lazio;Cagliari;2;1
2024/25;Gio;7;Nov;Genoa;Como;1;1
2024/25;Ven;8;Nov;Lecce;Empoli;1;1
2024/25;Sab;9;Nov;Venezia;Parma;1;2
2024/25;Sab;9;Nov;Cagliari;Milan;3;3
2024/25;Sab;9;Nov;Juventus;Torino;2;0
2024/25;Dom;10;Nov;Atalanta;Udinese;2;1
2024/25;Dom;10;Nov;Roma;Bologna;2;3
2024/25;Dom;10;Nov;Fiorentina;Hellas Verona;3;1
2024/25;Dom;10;Nov;Monza;Lazio;0;1
2024/25;Dom;10;Nov;Inter;Napoli;1;1
2024/25;Sab;23;Nov;Hellas Verona;Inter;0;5
2024/25;Sab;23;Nov;Milan;Juventus;0;0
2024/25;Sab;23;Nov;Parma;Atalanta;1;3
2024/25;Dom;24;Nov;Genoa;Cagliari;2;2
2024/25;Dom;24;Nov;Como;Fiorentina;0;2
2024/25;Dom;24;Nov;Torino;Monza;1;1
2024/25;Dom;24;Nov;Napoli;Roma;1;0
2024/25;Dom;24;Nov;Lazio;Bologna;3;0
2024/25;Lun;25;Nov;Empoli;Udinese;1;1
2024/25;Lun;25;Nov;Venezia;Lecce;0;1
2024/25;Ven;29;Nov;Cagliari;Hellas Verona;1;0
2024/25;Sab;30;Nov;Como;Monza;1;1
2024/25;Sab;30;Nov;Milan;Empoli;3;0
2024/25;Sab;30;Nov;Bologna;Venezia;3;0
2024/25;Dom;1;Dic;Udinese;Genoa;0;2
2024/25;Dom;1;Dic;Parma;Lazio;3;1
2024/25;Dom;1;Dic;Torino;Napoli;0;1
2024/25;Dom;1;Dic;Fiorentina;Inter;3;0
2024/25;Dom;1;Dic;Lecce;Juventus;1;1
2024/25;Lun;2;Dic;Roma;Atalanta;0;2
2024/25;Ven;6;Dic;Inter;Parma;3;1
2024/25;Ven;6;Dic;Atalanta;Milan;2;1
2024/25;Sab;7;Dic;Genoa;Torino;0;0
2024/25;Sab;7;Dic;Juventus;Bologna;2;2
2024/25;Sab;7;Dic;Roma;Lecce;4;1
2024/25;Dom;8;Dic;Fiorentina;Cagliari;1;0
2024/25;Dom;8;Dic;Hellas Verona;Empoli;1;4
2024/25;Dom;8;Dic;Venezia;Como;2;2
2024/25;Dom;8;Dic;Napoli;Lazio;0;1
2024/25;Lun;9;Dic;Monza;Udinese;1;2
2024/25;Ven;13;Dic;Empoli;Torino;0;1
2024/25;Sab;14;Dic;Cagliari;Atalanta;0;1
2024/25;Sab;14;Dic;Udinese;Napoli;1;3
2024/25;Sab;14;Dic;Juventus;Venezia;2;2
2024/25;Dom;15;Dic;Lecce;Monza;2;1
2024/25;Dom;15;Dic;Bologna;Fiorentina;1;0
2024/25;Dom;15;Dic;Parma;Hellas Verona;2;3
2024/25;Dom;15;Dic;Como;Roma;2;0
2024/25;Dom;15;Dic;Milan;Genoa;0;0
2024/25;Lun;16;Dic;Lazio;Inter;0;6
2024/25;Ven;20;Dic;Hellas Verona;Milan;0;1
2024/25;Sab;21;Dic;Torino;Bologna;0;2
2024/25;Sab;21;Dic;Genoa;Napoli;1;2
2024/25;Sab;21;Dic;Lecce;Lazio;1;2
2024/25;Dom;22;Dic;Roma;Parma;5;0
2024/25;Dom;22;Dic;Venezia;Cagliari;2;1
2024/25;Dom;22;Dic;Atalanta;Empoli;3;2
2024/25;Dom;22;Dic;Monza;Juventus;1;2
2024/25;Lun;23;Dic;Fiorentina;Udinese;1;2
2024/25;Lun;23;Dic;Inter;Como;2;0
2024/25;Sab;28;Dic;Empoli;Genoa;1;2
2024/25;Sab;28;Dic;Parma;Monza;2;1
2024/25;Sab;28;Dic;Cagliari;Inter;0;3
2024/25;Sab;28;Dic;Lazio;Atalanta;1;1
2024/25;Dom;29;Dic;Udinese;Torino;2;2
2024/25;Dom;29;Dic;Napoli;Venezia;1;0
2024/25;Dom;29;Dic;Juventus;Fiorentina;2;2
2024/25;Dom;29;Dic;Milan;Roma;1;1
2024/25;Lun;30;Dic;Como;Lecce;2;0
2024/25;Lun;30;Dic;Bologna;Hellas Verona;2;3
2024/25;Sab;4;Gen;Venezia;Empoli;1;1
2024/25;Sab;4;Gen;Fiorentina;Napoli;0;3
2024/25;Sab;4;Gen;Hellas Verona;Udinese;0;0
2024/25;Dom;5;Gen;Monza;Cagliari;1;2
2024/25;Dom;5;Gen;Lecce;Genoa;0;0
2024/25;Dom;5;Gen;Torino;Parma;0;0
2024/25;Dom;5;Gen;Roma;Lazio;2;0
2024/25;Mar;14;Gen;Como;Milan;1;2
2024/25;Mar;14;Gen;Atalanta;Juventus;1;1
2024/25;Mer;15;Gen;Inter;Bologna;2;2
2024/25;Ven;10;Gen;Lazio;Como;1;1
2024/25;Sab;11;Gen;Empoli;Lecce;1;3
2024/25;Sab;11;Gen;Udinese;Atalanta;0;0
2024/25;Sab;11;Gen;Torino;Juventus;1;1
2024/25;Sab;11;Gen;Milan;Cagliari;1;1
2024/25;Dom;12;Gen;Genoa;Parma;1;0
2024/25;Dom;12;Gen;Venezia;Inter;0;1
2024/25;Dom;12;Gen;Bologna;Roma;2;2
2024/25;Dom;12;Gen;Napoli;Hellas Verona;2;0
2024/25;Lun;13;Gen;Monza;Fiorentina;2;1
2024/25;Ven;17;Gen;Roma;Genoa;3;1
2024/25;Sab;18;Gen;Bologna;Monza;3;1
2024/25;Sab;18;Gen;Juventus;Milan;2;0
2024/25;Sab;18;Gen;Atalanta;Napoli;2;3
2024/25;Dom;19;Gen;Fiorentina;Torino;1;1
2024/25;Dom;19;Gen;Cagliari;Lecce;4;1
2024/25;Dom;19;Gen;Parma;Venezia;1;1
2024/25;Dom;19;Gen;Hellas Verona;Lazio;0;3
2024/25;Dom;19;Gen;Inter;Empoli;3;1
2024/25;Lun;20;Gen;Como;Udinese;4;1
2024/25;Ven;24;Gen;Torino;Cagliari;2;0
2024/25;Sab;25;Gen;Como;Atalanta;1;2
2024/25;Sab;25;Gen;Napoli;Juventus;2;1
2024/25;Sab;25;Gen;Empoli;Bologna;1;1
2024/25;Dom;26;Gen;Milan;Parma;3;2
2024/25;Dom;26;Gen;Udinese;Roma;1;2
2024/25;Dom;26;Gen;Lecce;Inter;0;4
2024/25;Dom;26;Gen;Lazio;Fiorentina;1;2
2024/25;Lun;27;Gen;Venezia;Hellas Verona;1;1
2024/25;Lun;27;Gen;Genoa;Monza;2;0
2024/25;Ven;31;Gen;Parma;Lecce;1;3
2024/25;Sab;1;Feb;Monza;Hellas Verona;0;1
2024/25;Sab;1;Feb;Udinese;Venezia;3;2
2024/25;Sab;1;Feb;Atalanta;Torino;1;1
2024/25;Sab;1;Feb;Bologna;Como;2;0
2024/25;Dom;2;Feb;Juventus;Empoli;4;1
2024/25;Dom;2;Feb;Fiorentina;Genoa;2;1
2024/25;Dom;2;Feb;Milan;Inter;1;1
2024/25;Dom;2;Feb;Roma;Napoli;1;1
2024/25;Lun;3;Feb;Cagliari;Lazio;1;2
2024/25;Ven;7;Feb;Como;Juventus;1;2
2024/25;Sab;8;Feb;Hellas Verona;Atalanta;0;5
2024/25;Sab;8;Feb;Empoli;Milan;0;2
2024/25;Sab;8;Feb;Torino;Genoa;1;1
2024/25;Dom;9;Feb;Venezia;Roma;0;1
2024/25;Dom;9;Feb;Cagliari;Parma;2;1
2024/25;Dom;9;Feb;Lazio;Monza;5;1
2024/25;Dom;9;Feb;Lecce;Bologna;0;0
2024/25;Dom;9;Feb;Napoli;Udinese;1;1
2024/25;Lun;10;Feb;Inter;Fiorentina;2;1
2024/25;Ven;14;Feb;Bologna;Torino;3;2
2024/25;Sab;15;Feb;Atalanta;Cagliari;0;0
2024/25;Sab;15;Feb;Lazio;Napoli;2;2
2024/25;Sab;15;Feb;Milan;Hellas Verona;1;0
2024/25;Dom;16;Feb;Fiorentina;Como;0;2
2024/25;Dom;16;Feb;Monza;Lecce;0;0
2024/25;Dom;16;Feb;Udinese;Empoli;3;0
2024/25;Dom;16;Feb;Parma;Roma;0;1
2024/25;Dom;16;Feb;Juventus;Inter;1;0
2024/25;Lun;17;Feb;Genoa;Venezia;2;0
2024/25;Ven;21;Feb;Lecce;Udinese;0;1
2024/25;Sab;22;Feb;Parma;Bologna;2;0
2024/25;Sab;22;Feb;Venezia;Lazio;0;0
2024/25;Sab;22;Feb;Torino;Milan;2;1
2024/25;Sab;22;Feb;Inter;Genoa;1;0
2024/25;Dom;23;Feb;Como;Napoli;2;1
2024/25;Dom;23;Feb;Hellas Verona;Fiorentina;1;0
2024/25;Dom;23;Feb;Empoli;Atalanta;0;5
2024/25;Dom;23;Feb;Cagliari;Juventus;0;1
2024/25;Lun;24;Feb;Roma;Monza;4;0
2024/25;Ven;28;Feb;Fiorentina;Lecce;1;0
2024/25;Sab;1;Mar;Atalanta;Venezia;0;0
2024/25;Sab;1;Mar;Napoli;Inter;1;1
2024/25;Sab;1;Mar;Udinese;Parma;1;0
2024/25;Dom;2;Mar;Monza;Torino;0;2
2024/25;Dom;2;Mar;Bologna;Cagliari;2;1
2024/25;Dom;2;Mar;Genoa;Empoli;1;1
2024/25;Dom;2;Mar;Roma;Como;2;1
2024/25;Dom;2;Mar;Milan;Lazio;1;2
2024/25;Lun;3;Mar;Juventus;Hellas Verona;2;0
2024/25;Ven;7;Mar;Cagliari;Genoa;1;1
2024/25;Sab;8;Mar;Como;Venezia;1;1
2024/25;Sab;8;Mar;Parma;Torino;2;2
2024/25;Sab;8;Mar;Lecce;Milan;2;3
2024/25;Sab;8;Mar;Inter;Monza;3;2
2024/25;Dom;9;Mar;Hellas Verona;Bologna;1;2
2024/25;Dom;9;Mar;Napoli;Fiorentina;2;1
2024/25;Dom;9;Mar;Empoli;Roma;0;1
2024/25;Dom;9;Mar;Juventus;Atalanta;0;4
2024/25;Lun;10;Mar;Lazio;Udinese;1;1
2024/25;Ven;14;Mar;Genoa;Lecce;2;1
2024/25;Sab;15;Mar;Monza;Parma;1;1
2024/25;Sab;15;Mar;Udinese;Hellas Verona;0;1
2024/25;Sab;15;Mar;Milan;Como;2;1
2024/25;Sab;15;Mar;Torino;Empoli;1;0
2024/25;Dom;16;Mar;Venezia;Napoli;0;0
2024/25;Dom;16;Mar;Bologna;Lazio;5;0
2024/25;Dom;16;Mar;Roma;Cagliari;1;0
2024/25;Dom;16;Mar;Fiorentina;Juventus;3;0
2024/25;Dom;16;Mar;Atalanta;Inter;0;2
2024/25;Sab;29;Mar;Como;Empoli;1;1
2024/25;Sab;29;Mar;Venezia;Bologna;0;1
2024/25;Sab;29;Mar;Juventus;Genoa;1;0
2024/25;Sab;29;Mar;Lecce;Roma;0;1
2024/25;Dom;30;Mar;Cagliari;Monza;3;0
2024/25;Dom;30;Mar;Fiorentina;Atalanta;1;0
2024/25;Dom;30;Mar;Inter;Udinese;2;1
2024/25;Dom;30;Mar;Napoli;Milan;2;1
2024/25;Lun;31;Mar;Hellas Verona;Parma;0;0
2024/25;Lun;31;Mar;Lazio;Torino;1;1
2024/25;Ven;4;Apr;Genoa;Udinese;1;0
2024/25;Sab;5;Apr;Monza;Como;1;3
2024/25;Sab;5;Apr;Parma;Inter;2;2
2024/25;Sab;5;Apr;Milan;Fiorentina;2;2
2024/25;Dom;6;Apr;Lecce;Venezia;1;1
2024/25;Dom;6;Apr;Empoli;Cagliari;0;0
2024/25;Dom;6;Apr;Torino;Hellas Verona;1;1
2024/25;Dom;6;Apr;Atalanta;Lazio;0;1
2024/25;Dom;6;Apr;Roma;Juventus;1;1
2024/25;Lun;7;Apr;Bologna;Napoli;1;1
2024/25;Ven;11;Apr;Udinese;Milan;0;4
2024/25;Sab;12;Apr;Venezia;Monza;1;0
2024/25;Sab;12;Apr;Inter;Cagliari;3;1
2024/25;Sab;12;Apr;Juventus;Lecce;2;1
2024/25;Dom;13;Apr;Atalanta;Bologna;2;0
2024/25;Dom;13;Apr;Fiorentina;Parma;0;0
2024/25;Dom;13;Apr;Hellas Verona;Genoa;0;0
2024/25;Dom;13;Apr;Como;Torino;1;0
2024/25;Dom;13;Apr;Lazio;Roma;1;1
2024/25;Lun;14;Apr;Napoli;Empoli;3;0
2024/25;Sab;19;Apr;Lecce;Como;0;3
2024/25;Sab;19;Apr;Monza;Napoli;0;1
2024/25;Sab;19;Apr;Roma;Hellas Verona;1;0
2024/25;Dom;20;Apr;Empoli;Venezia;2;2
2024/25;Dom;20;Apr;Bologna;Inter;1;0
2024/25;Dom;20;Apr;Milan;Atalanta;0;1
2024/25;Mer;23;Apr;Cagliari;Fiorentina;1;2
2024/25;Mer;23;Apr;Genoa;Lazio;0;2
2024/25;Mer;23;Apr;Parma;Juventus;1;0
2024/25;Mer;23;Apr;Torino;Udinese;2;0
2024/25;Dom;27;Apr;Como;Genoa;1;0
2024/25;Dom;27;Apr;Venezia;Milan;0;2
2024/25;Dom;27;Apr;Fiorentina;Empoli;2;1
2024/25;Dom;27;Apr;Inter;Roma;0;1
2024/25;Dom;27;Apr;Juventus;Monza;2;0
2024/25;Dom;27;Apr;Atalanta;Lecce;1;1
2024/25;Dom;27;Apr;Napoli;Torino;2;0
2024/25;Lun;28;Apr;Udinese;Bologna;0;0
2024/25;Lun;28;Apr;Hellas Verona;Cagliari;0;2
2024/25;Lun;28;Apr;Lazio;Parma;2;2
2024/25;Ven;2;Mag;Torino;Venezia;1;1
2024/25;Sab;3;Mag;Cagliari;Udinese;1;2
2024/25;Sab;3;Mag;Parma;Como;0;1
2024/25;Sab;3;Mag;Lecce;Napoli;0;1
2024/25;Sab;3;Mag;Inter;Hellas Verona;1;0
2024/25;Dom;4;Mag;Empoli;Lazio;0;1
2024/25;Dom;4;Mag;Monza;Atalanta;0;4
2024/25;Dom;4;Mag;Roma;Fiorentina;1;0
2024/25;Dom;4;Mag;Bologna;Juventus;1;1
2024/25;Lun;5;Mag;Genoa;Milan;1;2
2024/25;Ven;9;Mag;Milan;Bologna;3;1
2024/25;Sab;10;Mag;Como;Cagliari;3;1
2024/25;Sab;10;Mag;Lazio;Juventus;1;1
2024/25;Sab;10;Mag;Empoli;Parma;2;1
2024/25;Dom;11;Mag;Udinese;Monza;1;2
2024/25;Dom;11;Mag;Hellas Verona;Lecce;1;1
2024/25;Dom;11;Mag;Torino;Inter;0;2
2024/25;Dom;11;Mag;Napoli;Genoa;2;2
2024/25;Lun;12;Mag;Venezia;Fiorentina;2;1
2024/25;Lun;12;Mag;Atalanta;Roma;2;1
2024/25;Sab;17;Mag;Genoa;Atalanta;2;3
2024/25;Dom;18;Mag;Roma;Milan;3;1
2024/25;Dom;18;Mag;Cagliari;Venezia;3;0
2024/25;Dom;18;Mag;Fiorentina;Bologna;3;2
2024/25;Dom;18;Mag;Hellas Verona;Como;1;1
2024/25;Dom;18;Mag;Inter;Lazio;2;2
2024/25;Dom;18;Mag;Juventus;Udinese;2;0
2024/25;Dom;18;Mag;Lecce;Torino;1;0
2024/25;Dom;18;Mag;Monza;Empoli;1;3
2024/25;Dom;18;Mag;Parma;Napoli;0;0
2024/25;Ven;23;Mag;Como;Inter;0;2
2024/25;Ven;23;Mag;Napoli;Cagliari;2;0
2024/25;Sab;24;Mag;Bologna;Genoa;1;3
2024/25;Sab;24;Mag;Milan;Monza;2;0
2024/25;Dom;25;Mag;Atalanta;Parma;2;3
2024/25;Dom;25;Mag;Empoli;Hellas Verona;1;2
2024/25;Dom;25;Mag;Lazio;Lecce;0;1
2024/25;Dom;25;Mag;Torino;Roma;0;2
2024/25;Dom;25;Mag;Udinese;Fiorentina;2;3
2024/25;Dom;25;Mag;Venezia;Juventus;2;3
